date	kperiod	irregular	holiday	count	DeliverD1	DeliverD7	DeliverD14	DeliverD21	Bill1	Bill7	Bill14	Bill21	Deliver	AvgService
23-03-04	23	0	0	414	0	1	0	0	0	0	0	0	1	3.305
23-03-04	24	0	0	421	0	1	0	0	0	0	0	0	1	3.156667
23-03-04	25	0	0	466	0	1	0	0	0	0	0	0	1	2.766667
23-03-04	26	0	0	434	0	1	0	0	0	0	0	0	1	3.273333
23-03-04	27	0	0	445	0	1	0	0	0	0	0	0	1	3.121667
23-03-04	28	0	0	464	0	1	0	0	0	0	0	0	1	2.96
23-03-04	29	0	0	459	0	1	0	0	0	0	0	0	1	3.18
23-03-04	30	0	0	443	0	1	0	0	0	0	0	0	1	3.461667
23-03-04	31	0	0	393	0	1	0	0	0	0	0	0	1	3.406667
23-03-04	32	0	0	416	0	1	0	0	0	0	0	0	1	3.09
23-03-04	33	0	0	419	0	1	0	0	0	0	0	0	1	3.221667
23-03-04	34	0	0	424	0	1	0	0	0	0	0	0	1	3.076667
23-03-04	35	0	0	426	0	1	0	0	0	0	0	0	1	3.423333
23-03-04	36	0	0	402	0	1	0	0	0	0	0	0	1	2.981667
23-03-04	37	0	0	395	0	1	0	0	0	0	0	0	1	3.285
23-03-04	38	0	0	417	0	1	0	0	0	0	0	0	1	3.646667
23-03-04	39	0	0	394	0	1	0	0	0	0	0	0	1	3.193333
23-03-04	40	0	0	403	0	1	0	0	0	0	0	0	1	2.806667
23-03-04	41	0	0	377	0	1	0	0	0	0	0	0	1	3.223333
23-03-04	42	0	0	393	0	1	0	0	0	0	0	0	1	3.011667
23-03-04	43	0	0	380	0	1	0	0	0	0	0	0	1	2.635
23-03-04	44	0	0	316	0	1	0	0	0	0	0	0	1	2.94
23-03-04	45	0	0	266	0	1	0	0	0	0	0	0	1	2.618333
23-03-04	46	0	0	216	0	1	0	0	0	0	0	0	1	2.816667
23-03-04	47	0	0	183	0	1	0	0	0	0	0	0	1	3.35
23-03-04	48	0	0	118	0	1	0	0	0	0	0	0	1	2.635
24-03-04	1	0	0	120	0	0	0	0	0	0	0	0	0	3.268333
24-03-04	2	0	0	78	0	0	0	0	0	0	0	0	0	2.845
24-03-04	3	0	0	39	0	0	0	0	0	0	0	0	0	1.296667
24-03-04	4	0	0	36	0	0	0	0	0	0	0	0	0	3.54
24-03-04	5	0	0	25	0	0	0	0	0	0	0	0	0	2.73
24-03-04	6	0	0	18	0	0	0	0	0	0	0	0	0	2.735
24-03-04	7	0	0	13	0	0	0	0	0	0	0	0	0	3.86
24-03-04	8	0	0	20	0	0	0	0	0	0	0	0	0	4.116667
24-03-04	9	0	0	7	0	0	0	0	0	0	0	0	0	2.456667
24-03-04	10	0	0	7	0	0	0	0	0	0	0	0	0	1.188333
24-03-04	11	0	0	10	0	0	0	0	0	0	0	0	0	1.225
24-03-04	12	0	0	6	0	0	0	0	0	0	0	0	0	1.891667
24-03-04	13	0	0	20	0	0	0	0	0	0	0	0	0	3.893333
24-03-04	14	0	0	42	0	0	0	0	0	0	0	0	0	2.136667
24-03-04	15	0	0	86	0	0	0	0	0	0	0	0	0	2.313333
24-03-04	16	0	0	111	0	0	0	0	0	0	0	0	0	2.213333
24-03-04	17	0	0	214	0	0	0	0	0	0	0	0	0	3.315
24-03-04	18	0	0	283	0	0	0	0	0	0	0	0	0	2.721667
24-03-04	19	0	0	286	0	0	0	0	0	0	0	0	0	3.11
24-03-04	20	0	0	331	0	0	0	0	0	0	0	0	0	2.976667
24-03-04	21	0	0	349	0	0	0	0	0	0	0	0	0	2.826667
24-03-04	22	0	0	415	0	0	0	0	0	0	0	0	0	3.333333
24-03-04	23	0	0	400	0	0	0	0	0	0	0	0	0	3.098333
24-03-04	24	0	0	465	0	0	0	0	0	0	0	0	0	3.096667
24-03-04	25	0	0	419	0	0	0	0	0	0	0	0	0	3.508333
24-03-04	26	0	0	412	0	0	0	0	0	0	0	0	0	2.871667
24-03-04	27	0	0	418	0	0	0	0	0	0	0	0	0	2.866667
24-03-04	28	0	0	384	0	0	0	0	0	0	0	0	0	2.921667
24-03-04	29	0	0	362	0	0	0	0	0	0	0	0	0	2.916667
24-03-04	30	0	0	377	0	0	0	0	0	0	0	0	0	3.045
24-03-04	31	0	0	402	0	0	0	0	0	0	0	0	0	2.83
24-03-04	32	0	0	373	0	0	0	0	0	0	0	0	0	2.906667
24-03-04	33	0	0	371	0	0	0	0	0	0	0	0	0	2.85
24-03-04	34	0	0	358	0	0	0	0	0	0	0	0	0	3.046667
24-03-04	35	0	0	395	0	0	0	0	0	0	0	0	0	2.891667
24-03-04	36	0	0	410	0	0	0	0	0	0	0	0	0	3.37
24-03-04	37	0	0	406	0	0	0	0	0	0	0	0	0	2.971667
24-03-04	38	0	0	403	0	0	0	0	0	0	0	0	0	3.1
24-03-04	39	0	0	411	0	0	0	0	0	0	0	0	0	3.18
24-03-04	40	0	0	393	0	0	0	0	0	0	0	0	0	2.646667
24-03-04	41	0	0	397	0	0	0	0	0	0	0	0	0	2.89
24-03-04	42	0	0	400	0	0	0	0	0	0	0	0	0	2.96
24-03-04	43	0	0	348	0	0	0	0	0	0	0	0	0	2.545
24-03-04	44	0	0	306	0	0	0	0	0	0	0	0	0	2.973333
24-03-04	45	0	0	257	0	0	0	0	0	0	0	0	0	3.01
24-03-04	46	0	0	210	0	0	0	0	0	0	0	0	0	2.791667
24-03-04	47	0	0	154	0	0	0	0	0	0	0	0	0	3.645
24-03-04	48	0	0	117	0	0	0	0	0	0	0	0	0	3.23
25-03-04	1	0	0	127	0	0	0	0	0	0	0	0	0	3.263333
25-03-04	2	0	0	100	0	0	0	0	0	0	0	0	0	2.846667
25-03-04	3	0	0	48	0	0	0	0	0	0	0	0	0	1.633333
25-03-04	4	0	0	36	0	0	0	0	0	0	0	0	0	1.945
25-03-04	5	0	0	26	0	0	0	0	0	0	0	0	0	3.148333
25-03-04	6	0	0	12	0	0	0	0	0	0	0	0	0	1.755
25-03-04	7	0	0	26	0	0	0	0	0	0	0	0	0	2.206667
25-03-04	8	0	0	9	0	0	0	0	0	0	0	0	0	1.065
25-03-04	9	0	0	4	0	0	0	0	0	0	0	0	0	2.796667
25-03-04	10	0	0	6	0	0	0	0	0	0	0	0	0	0.78
25-03-04	11	0	0	8	0	0	0	0	0	0	0	0	0	1.56
25-03-04	12	0	0	15	0	0	0	0	0	0	0	0	0	2.311667
25-03-04	13	0	0	24	0	0	0	0	0	0	0	0	0	2.751667
25-03-04	14	0	0	63	0	0	0	0	0	0	0	0	0	2.561667
25-03-04	15	0	0	117	0	0	0	0	0	0	0	0	0	1.98
25-03-04	16	0	0	132	0	0	0	0	0	0	0	0	0	2.638333
25-03-04	17	0	0	206	0	0	0	0	0	0	0	0	0	2.761667
25-03-04	18	0	0	254	0	0	0	0	0	0	0	0	0	2.593333
25-03-04	19	0	0	260	0	0	0	0	0	0	0	0	0	3.298333
25-03-04	20	0	0	360	0	0	0	0	0	0	0	0	0	2.983333
25-03-04	21	0	0	371	0	0	0	0	0	0	0	0	0	3.033333
25-03-04	22	0	0	355	0	0	0	0	0	0	0	0	0	2.93
25-03-04	23	0	0	386	0	0	0	0	0	0	0	0	0	3.43
25-03-04	24	0	0	370	0	0	0	0	0	0	0	0	0	2.998333
25-03-04	25	0	0	371	0	0	0	0	0	0	0	0	0	2.713333
25-03-04	26	0	0	366	0	0	0	0	0	0	0	0	0	3.12
25-03-04	27	0	0	407	0	0	0	0	0	0	0	0	0	2.915
25-03-04	28	0	0	392	0	0	0	0	0	0	0	0	0	3.451667
25-03-04	29	0	0	388	0	0	0	0	0	0	0	0	0	2.84
25-03-04	30	0	0	357	0	0	0	0	0	0	0	0	0	2.993333
25-03-04	31	0	0	370	0	0	0	0	0	0	0	0	0	2.578333
25-03-04	32	0	0	342	0	0	0	0	0	0	0	0	0	3.09
25-03-04	33	0	0	349	0	0	0	0	0	0	0	0	0	3.268333
25-03-04	34	0	0	391	0	0	0	0	0	0	0	0	0	3.101667
25-03-04	35	0	0	383	0	0	0	0	0	0	0	0	0	3.165
25-03-04	36	0	0	382	0	0	0	0	0	0	0	0	0	2.958333
25-03-04	37	0	0	397	0	0	0	0	0	0	0	0	0	2.93
25-03-04	38	0	0	406	0	0	0	0	0	0	0	0	0	2.961667
25-03-04	39	0	0	358	0	0	0	0	0	0	0	0	0	3.235
25-03-04	40	0	0	374	0	0	0	0	0	0	0	0	0	2.746667
25-03-04	41	0	0	332	0	0	0	0	0	0	0	0	0	2.975
25-03-04	42	0	0	345	0	0	0	0	0	0	0	0	0	2.621667
25-03-04	43	0	0	291	0	0	0	0	0	0	0	0	0	2.906667
25-03-04	44	0	0	282	0	0	0	0	0	0	0	0	0	2.466667
25-03-04	45	0	0	209	0	0	0	0	0	0	0	0	0	2.885
25-03-04	46	0	0	206	0	0	0	0	0	0	0	0	0	2.531667
25-03-04	47	0	0	164	0	0	0	0	0	0	0	0	0	2.951667
25-03-04	48	0	0	112	0	0	0	0	0	0	0	0	0	2.453333
26-03-04	1	0	0	105	0	0	0	0	0	0	0	0	0	3.51
26-03-04	2	0	0	53	0	0	0	0	0	0	0	0	0	2.37
26-03-04	3	0	0	40	0	0	0	0	0	0	0	0	0	1.741667
26-03-04	4	0	0	40	0	0	0	0	0	0	0	0	0	1.525
26-03-04	5	0	0	23	0	0	0	0	0	0	0	0	0	2.071667
26-03-04	6	0	0	29	0	0	0	0	0	0	0	0	0	1.64
26-03-04	7	0	0	10	0	0	0	0	0	0	0	0	0	3.486667
26-03-04	8	0	0	20	0	0	0	0	0	0	0	0	0	1.193333
26-03-04	9	0	0	10	0	0	0	0	0	0	0	0	0	1.86
26-03-04	10	0	0	10	0	0	0	0	0	0	0	0	0	1.23
26-03-04	11	0	0	3	0	0	0	0	0	0	0	0	0	1.966667
26-03-04	12	0	0	5	0	0	0	0	0	0	0	0	0	1.68
26-03-04	13	0	0	16	0	0	0	0	0	0	0	0	0	2.245
26-03-04	14	0	0	30	0	0	0	0	0	0	0	0	0	1.538333
26-03-04	15	0	0	59	0	0	0	0	0	0	0	0	0	2.62
26-03-04	16	0	0	96	0	0	0	0	0	0	0	0	0	2.825
26-03-04	17	0	0	149	0	0	0	0	0	0	0	0	0	2.743333
26-03-04	18	0	0	183	0	0	0	0	0	0	0	0	0	2.725
26-03-04	19	0	0	233	0	0	0	0	0	0	0	0	0	2.893333
26-03-04	20	0	0	248	0	0	0	0	0	0	0	0	0	2.676667
26-03-04	21	0	0	304	0	0	0	0	0	0	0	0	0	2.855
26-03-04	22	0	0	274	0	0	0	0	0	0	0	0	0	3.038333
26-03-04	23	0	0	312	0	0	0	0	0	0	0	0	0	2.826667
26-03-04	24	0	0	376	0	0	0	0	0	0	0	0	0	3.06
26-03-04	25	0	0	336	0	0	0	0	0	0	0	0	0	2.641667
26-03-04	26	0	0	379	0	0	0	0	0	0	0	0	0	2.638333
26-03-04	27	0	0	314	0	0	0	0	0	0	0	0	0	2.608333
26-03-04	28	0	0	314	0	0	0	0	0	0	0	0	0	2.476667
26-03-04	29	0	0	278	0	0	0	0	0	0	0	0	0	2.833333
26-03-04	30	0	0	246	0	0	0	0	0	0	0	0	0	2.888333
26-03-04	31	0	0	272	0	0	0	0	0	0	0	0	0	2.621667
26-03-04	32	0	0	266	0	0	0	0	0	0	0	0	0	2.488333
26-03-04	33	0	0	222	0	0	0	0	0	0	0	0	0	2.718333
26-03-04	34	0	0	186	0	0	0	0	0	0	0	0	0	2.883333
26-03-04	35	0	0	172	0	0	0	0	0	0	0	0	0	2.605
26-03-04	36	0	0	180	0	0	0	0	0	0	0	0	0	2.346667
26-03-04	37	0	0	158	0	0	0	0	0	0	0	0	0	2.866667
26-03-04	38	0	0	162	0	0	0	0	0	0	0	0	0	2.92
26-03-04	39	0	0	152	0	0	0	0	0	0	0	0	0	2.863333
26-03-04	40	0	0	156	0	0	0	0	0	0	0	0	0	2.521667
26-03-04	41	0	0	151	0	0	0	0	0	0	0	0	0	2.62
26-03-04	42	0	0	153	0	0	0	0	0	0	0	0	0	2.733333
26-03-04	43	0	0	112	0	0	0	0	0	0	0	0	0	3.293333
26-03-04	44	0	0	112	0	0	0	0	0	0	0	0	0	1.855
26-03-04	45	0	0	104	0	0	0	0	0	0	0	0	0	2.32
26-03-04	46	0	0	90	0	0	0	0	0	0	0	0	0	2.69
26-03-04	47	0	0	83	0	0	0	0	0	0	0	0	0	2.115
26-03-04	48	0	0	78	0	0	0	0	0	0	0	0	0	1.446667
27-03-04	1	0	0	69	0	0	0	0	0	0	0	0	0	1.93
27-03-04	2	0	0	36	0	0	0	0	0	0	0	0	0	2.363333
27-03-04	3	0	0	29	0	0	0	0	0	0	0	0	0	1.363333
27-03-04	4	0	0	22	0	0	0	0	0	0	0	0	0	0.976667
27-03-04	5	0	0	17	0	0	0	0	0	0	0	0	0	2.435
27-03-04	6	0	0	18	0	0	0	0	0	0	0	0	0	1.493333
27-03-04	7	0	0	11	0	0	0	0	0	0	0	0	0	1.791667
27-03-04	8	0	0	13	0	0	0	0	0	0	0	0	0	1.953333
27-03-04	9	0	0	5	0	0	0	0	0	0	0	0	0	2.713333
27-03-04	10	0	0	6	0	0	0	0	0	0	0	0	0	3.116667
27-03-04	11	0	0	9	0	0	0	0	0	0	0	0	0	3.25
27-03-04	12	0	0	3	0	0	0	0	0	0	0	0	0	2.871667
27-03-04	13	0	0	6	0	0	0	0	0	0	0	0	0	3.33
27-03-04	14	0	0	6	0	0	0	0	0	0	0	0	0	1.825
27-03-04	15	0	0	13	0	0	0	0	0	0	0	0	0	2.925
27-03-04	16	0	0	15	0	0	0	0	0	0	0	0	0	3.541667
27-03-04	17	0	0	38	0	0	0	0	0	0	0	0	0	2.685
27-03-04	18	0	0	41	0	0	0	0	0	0	0	0	0	1.501667
27-03-04	19	0	0	44	0	0	0	0	0	0	0	0	0	2.556667
27-03-04	20	0	0	71	0	0	0	0	0	0	0	0	0	1.94
27-03-04	21	0	0	64	0	0	0	0	0	0	0	0	0	2.185
27-03-04	22	0	0	89	0	0	0	0	0	0	0	0	0	2.558333
27-03-04	23	0	0	81	0	0	0	0	0	0	0	0	0	2.096667
27-03-04	24	0	0	84	0	0	0	0	0	0	0	0	0	2.653333
27-03-04	25	0	0	100	0	0	0	0	0	0	0	0	0	2.485
27-03-04	26	0	0	130	0	0	0	0	0	0	0	0	0	2.885
27-03-04	27	0	0	143	0	0	0	0	0	0	0	0	0	2.166667
27-03-04	28	0	0	125	0	0	0	0	0	0	0	0	0	2.388333
27-03-04	29	0	0	130	0	0	0	0	0	0	0	0	0	2.676667
27-03-04	30	0	0	121	0	0	0	0	0	0	0	0	0	2.398333
27-03-04	31	0	0	119	0	0	0	0	0	0	0	0	0	2.585
27-03-04	32	0	0	117	0	0	0	0	0	0	0	0	0	2.401667
27-03-04	33	0	0	107	0	0	0	0	0	0	0	0	0	2.405
27-03-04	34	0	0	116	0	0	0	0	0	0	0	0	0	3.375
27-03-04	35	0	0	141	0	0	0	0	0	0	0	0	0	2.77
27-03-04	36	0	0	139	0	0	0	0	0	0	0	0	0	2.721667
27-03-04	37	0	0	173	0	0	0	0	0	0	0	0	0	2.651667
27-03-04	38	0	0	228	0	0	0	0	0	0	0	0	0	2.71
27-03-04	39	0	0	285	0	0	0	0	0	0	0	0	0	2.635
27-03-04	40	0	0	302	0	0	0	0	0	0	0	0	0	2.343333
27-03-04	41	0	0	293	0	0	0	0	0	0	0	0	0	2.28
27-03-04	42	0	0	307	0	0	0	0	0	0	0	0	0	2.603333
27-03-04	43	0	0	240	0	0	0	0	0	0	0	0	0	2.695
27-03-04	44	0	0	249	0	0	0	0	0	0	0	0	0	2.458333
27-03-04	45	0	0	194	0	0	0	0	0	0	0	0	0	2.705
27-03-04	46	0	0	202	0	0	0	0	0	0	0	0	0	2.425
27-03-04	47	0	0	195	0	0	0	0	0	0	0	0	0	2.231667
27-03-04	48	0	0	119	0	0	0	0	0	0	0	0	0	2.396667
28-03-04	1	0	0	133	0	0	0	0	0	0	0	0	0	3.106667
28-03-04	2	0	0	92	0	0	0	0	0	0	0	0	0	2.761667
28-03-04	3	0	0	46	0	0	0	0	0	0	0	0	0	1.905
28-03-04	4	0	0	42	0	0	0	0	0	0	0	0	0	2.575
28-03-04	5	0	0	42	0	0	0	0	0	0	0	0	0	2.603333
28-03-04	6	0	0	36	0	0	0	0	0	0	0	0	0	2.411667
28-03-04	7	0	0	26	0	0	0	0	0	0	0	0	0	3.605
28-03-04	8	0	0	8	0	0	0	0	0	0	0	0	0	3.073333
28-03-04	9	0	0	9	0	0	0	0	0	0	0	0	0	1.715
28-03-04	10	0	0	8	0	0	0	0	0	0	0	0	0	3.051667
28-03-04	11	0	0	11	0	0	0	0	0	0	0	0	0	1.826667
28-03-04	12	0	0	7	0	0	0	0	0	0	0	0	0	2.66
28-03-04	13	0	0	36	0	0	0	0	0	0	0	0	0	1.836667
28-03-04	14	0	0	56	0	0	0	0	0	0	0	0	0	1.928333
28-03-04	15	0	0	87	0	0	0	0	0	0	0	0	0	2.601667
28-03-04	16	0	0	119	0	0	0	0	0	0	0	0	0	2.085
28-03-04	17	0	0	200	0	0	0	0	0	0	0	0	0	2.891667
28-03-04	18	0	0	281	0	0	0	0	0	0	0	0	0	2.555
28-03-04	19	0	0	275	0	0	0	0	0	0	0	0	0	2.971667
28-03-04	20	0	0	397	0	0	0	0	0	0	0	0	0	2.851667
28-03-04	21	0	0	382	0	0	0	0	0	0	0	0	0	3.165
28-03-04	22	0	0	361	0	0	0	0	0	0	0	0	0	2.71
28-03-04	23	0	0	407	0	0	0	0	0	0	0	0	0	2.833333
28-03-04	24	0	0	412	0	0	0	0	0	0	0	0	0	2.925
28-03-04	25	0	0	412	0	0	0	0	0	0	0	0	0	2.878333
28-03-04	26	0	0	417	0	0	0	0	0	0	0	0	0	3.171667
28-03-04	27	0	0	452	0	0	0	0	0	0	0	0	0	2.736667
28-03-04	28	0	0	418	0	0	0	0	0	0	0	0	0	2.858333
28-03-04	29	0	0	425	0	0	0	0	0	0	0	0	0	3.063333
28-03-04	30	0	0	413	0	0	0	0	0	0	0	0	0	2.873333
28-03-04	31	0	0	412	0	0	0	0	0	0	0	0	0	2.6
28-03-04	32	0	0	374	0	0	0	0	0	0	0	0	0	2.975
28-03-04	33	0	0	398	0	0	0	0	0	0	0	0	0	3.09
28-03-04	34	0	0	412	0	0	0	0	0	0	0	0	0	3.135
28-03-04	35	0	0	424	0	0	0	0	0	0	0	0	0	2.876667
28-03-04	36	0	0	422	0	0	0	0	0	0	0	0	0	3.098333
28-03-04	37	0	0	387	0	0	0	0	0	0	0	0	0	3.121667
28-03-04	38	0	0	442	0	0	0	0	0	0	0	0	0	3.035
28-03-04	39	0	0	441	0	0	0	0	0	0	0	0	0	2.815
28-03-04	40	0	0	377	0	0	0	0	0	0	0	0	0	2.538333
28-03-04	41	0	0	360	0	0	0	0	0	0	0	0	0	2.885
28-03-04	42	0	0	558	0	0	0	0	0	0	0	0	0	2.576667
28-03-04	43	0	0	382	0	0	0	0	0	0	0	0	0	2.708333
28-03-04	44	0	0	300	0	0	0	0	0	0	0	0	0	2.825
28-03-04	45	0	0	278	0	0	0	0	0	0	0	0	0	2.79
28-03-04	46	0	0	210	0	0	0	0	0	0	0	0	0	2.628333
28-03-04	47	0	0	172	0	0	0	0	0	0	0	0	0	2.906667
28-03-04	48	0	0	127	0	0	0	0	0	0	0	0	0	2.393333
29-03-04	1	0	0	113	0	0	1	0	0	0	0	0	1	2.24
29-03-04	2	0	0	77	0	0	1	0	0	0	0	0	1	2.505
29-03-04	3	0	0	40	0	0	1	0	0	0	0	0	1	2.605
29-03-04	4	0	0	23	0	0	1	0	0	0	0	0	1	1.665
29-03-04	5	0	0	19	0	0	1	0	0	0	0	0	1	3.438333
29-03-04	6	0	0	3	0	0	1	0	0	0	0	0	1	1.366667
29-03-04	7	0	0	13	0	0	1	0	0	0	0	0	1	1.08
29-03-04	8	0	0	11	0	0	1	0	0	0	0	0	1	2.493333
29-03-04	9	0	0	2	0	0	1	0	0	0	0	0	1	3.7
29-03-04	10	0	0	3	0	0	1	0	0	0	0	0	1	1.783333
29-03-04	11	0	0	4	0	0	1	0	0	0	0	0	1	2.113333
29-03-04	12	0	0	10	0	0	1	0	0	0	0	0	1	1.753333
29-03-04	13	0	0	12	0	0	1	0	0	0	0	0	1	2.701667
29-03-04	14	0	0	36	0	0	1	0	0	0	0	0	1	2.895
29-03-04	15	0	0	81	0	0	1	0	0	0	0	0	1	2.086667
29-03-04	16	0	0	114	0	0	1	0	0	0	0	0	1	2.203333
29-03-04	17	0	0	174	0	0	1	0	0	0	0	0	1	2.403333
29-03-04	18	0	0	247	0	0	1	0	0	0	0	0	1	2.905
29-03-04	19	0	0	311	0	0	1	0	0	0	0	0	1	2.96
29-03-04	20	0	0	387	0	0	1	0	0	0	0	0	1	2.645
29-03-04	21	0	0	380	0	0	1	0	0	0	0	0	1	2.81
29-03-04	22	0	0	414	0	0	1	0	0	0	0	0	1	2.783333
29-03-04	23	0	0	385	0	0	1	0	0	0	0	0	1	3.408333
29-03-04	24	0	0	429	0	0	1	0	0	0	0	0	1	3.373333
29-03-04	25	0	0	402	0	0	1	0	0	0	0	0	1	3.275
29-03-04	26	0	0	400	0	0	1	0	0	0	0	0	1	2.995
29-03-04	27	0	0	428	0	0	1	0	0	0	0	0	1	3.116667
29-03-04	28	0	0	409	0	0	1	0	0	0	0	0	1	3.181667
29-03-04	29	0	0	440	0	0	1	0	0	0	0	0	1	3.121667
29-03-04	30	0	0	405	0	0	1	0	0	0	0	0	1	3.59
29-03-04	31	0	0	391	0	0	1	0	0	0	0	0	1	3.03
29-03-04	32	0	0	397	0	0	1	0	0	0	0	0	1	3.385
29-03-04	33	0	0	456	0	0	1	0	0	0	0	0	1	3.128333
29-03-04	34	0	0	459	0	0	1	0	0	0	0	0	1	3.166667
29-03-04	35	0	0	427	0	0	1	0	0	0	0	0	1	3.146667
29-03-04	36	0	0	428	0	0	1	0	0	0	0	0	1	3.208333
29-03-04	37	0	0	440	0	0	1	0	0	0	0	0	1	3.138333
29-03-04	38	0	0	483	0	0	1	0	0	0	0	0	1	3.111667
29-03-04	39	0	0	416	0	0	1	0	0	0	0	0	1	3.151667
29-03-04	40	0	0	415	0	0	1	0	0	0	0	0	1	2.97
29-03-04	41	0	0	408	0	0	1	0	0	0	0	0	1	2.998333
29-03-04	42	0	0	390	0	0	1	0	0	0	0	0	1	2.781667
29-03-04	43	0	0	370	0	0	1	0	0	0	0	0	1	2.83
29-03-04	44	0	0	348	0	0	1	0	0	0	0	0	1	2.723333
29-03-04	45	0	0	288	0	0	1	0	0	0	0	0	1	2.656667
29-03-04	46	0	0	223	0	0	1	0	0	0	0	0	1	2.49
29-03-04	47	0	0	204	0	0	1	0	0	0	0	0	1	2.948333
29-03-04	48	0	0	129	0	0	1	0	0	0	0	0	1	2.501667
30-03-04	1	0	0	115	0	0	1	0	0	0	0	0	1	2.348333
30-03-04	2	0	0	104	0	0	1	0	0	0	0	0	1	1.768333
30-03-04	3	0	0	66	0	0	1	0	0	0	0	0	1	2.12
30-03-04	4	0	0	42	0	0	1	0	0	0	0	0	1	1.858333
30-03-04	5	0	0	42	0	0	1	0	0	0	0	0	1	2.06
30-03-04	6	0	0	27	0	0	1	0	0	0	0	0	1	1.271667
30-03-04	7	0	0	38	0	0	1	0	0	0	0	0	1	1.681667
30-03-04	8	0	0	19	0	0	1	0	0	0	0	0	1	1.268333
30-03-04	9	0	0	5	0	0	1	0	0	0	0	0	1	0.593333
30-03-04	10	0	0	5	0	0	1	0	0	0	0	0	1	1.983333
30-03-04	11	0	0	7	0	0	1	0	0	0	0	0	1	1.421667
30-03-04	12	0	0	11	0	0	1	0	0	0	0	0	1	1.295
30-03-04	13	0	0	27	0	0	1	0	0	0	0	0	1	2.036667
30-03-04	14	0	0	49	0	0	1	0	0	0	0	0	1	2.195
30-03-04	15	0	0	88	0	0	1	0	0	0	0	0	1	2.445
30-03-04	16	0	0	125	0	0	1	0	0	0	0	0	1	3.21
30-03-04	17	0	0	207	0	0	1	0	0	0	0	0	1	2.723333
30-03-04	18	0	0	242	0	0	1	0	0	0	0	0	1	3.408333
30-03-04	19	0	0	307	0	0	1	0	0	0	0	0	1	2.875
30-03-04	20	0	0	353	0	0	1	0	0	0	0	0	1	3.248333
30-03-04	21	0	0	414	0	0	1	0	0	0	0	0	1	2.65
30-03-04	22	0	0	362	0	0	1	0	0	0	0	0	1	3.476667
30-03-04	23	0	0	387	0	0	1	0	0	0	0	0	1	3.036667
30-03-04	24	0	0	394	0	0	1	0	0	0	0	0	1	3.055
30-03-04	25	0	0	398	0	0	1	0	0	0	0	0	1	3.018333
30-03-04	26	0	0	405	0	0	1	0	0	0	0	0	1	2.831667
30-03-04	27	0	0	444	0	0	1	0	0	0	0	0	1	2.855
30-03-04	28	0	0	434	0	0	1	0	0	0	0	0	1	2.94
30-03-04	29	0	0	443	0	0	1	0	0	0	0	0	1	3.075
30-03-04	30	0	0	429	0	0	1	0	0	0	0	0	1	3.201667
30-03-04	31	0	0	403	0	0	1	0	0	0	0	0	1	3.31
30-03-04	32	0	0	426	0	0	1	0	0	0	0	0	1	3.858333
30-03-04	33	0	0	418	0	0	1	0	0	0	0	0	1	3.425
30-03-04	34	0	0	446	0	0	1	0	0	0	0	0	1	3.661667
30-03-04	35	0	0	403	0	0	1	0	0	0	0	0	1	2.786667
30-03-04	36	0	0	505	0	0	1	0	0	0	0	0	1	2.801667
30-03-04	37	0	0	712	0	0	1	0	0	0	0	0	1	3.08
30-03-04	38	0	0	665	0	0	1	0	0	0	0	0	1	3.12
30-03-04	39	0	0	348	0	0	1	0	0	0	0	0	1	3.18
30-03-04	40	0	0	338	0	0	1	0	0	0	0	0	1	3.225
30-03-04	41	0	0	375	0	0	1	0	0	0	0	0	1	2.93
30-03-04	42	0	0	413	0	0	1	0	0	0	0	0	1	3.198333
30-03-04	43	0	0	326	0	0	1	0	0	0	0	0	1	2.425
30-03-04	44	0	0	317	0	0	1	0	0	0	0	0	1	2.671667
30-03-04	45	0	0	303	0	0	1	0	0	0	0	0	1	2.82
30-03-04	46	0	0	302	0	0	1	0	0	0	0	0	1	2.816667
30-03-04	47	0	0	209	0	0	1	0	0	0	0	0	1	2.613333
30-03-04	48	0	0	114	0	0	1	0	0	0	0	0	1	2.411667
31-03-04	1	0	0	119	0	0	0	0	0	0	0	0	0	3.398333
31-03-04	2	0	0	98	0	0	0	0	0	0	0	0	0	2.536667
31-03-04	3	0	0	70	0	0	0	0	0	0	0	0	0	1.811667
31-03-04	4	0	0	54	0	0	0	0	0	0	0	0	0	2.645
31-03-04	5	0	0	44	0	0	0	0	0	0	0	0	0	2.186667
31-03-04	6	0	0	27	0	0	0	0	0	0	0	0	0	3.266667
31-03-04	7	0	0	23	0	0	0	0	0	0	0	0	0	1.536667
31-03-04	8	0	0	16	0	0	0	0	0	0	0	0	0	2.223333
31-03-04	9	0	0	8	0	0	0	0	0	0	0	0	0	1.401667
31-03-04	10	0	0	6	0	0	0	0	0	0	0	0	0	1.771667
31-03-04	11	0	0	6	0	0	0	0	0	0	0	0	0	4.936667
31-03-04	12	0	0	11	0	0	0	0	0	0	0	0	0	1.995
31-03-04	13	0	0	32	0	0	0	0	0	0	0	0	0	2.78
31-03-04	14	0	0	57	0	0	0	0	0	0	0	0	0	2.863333
31-03-04	15	0	0	94	0	0	0	0	0	0	0	0	0	2.035
31-03-04	16	0	0	125	0	0	0	0	0	0	0	0	0	3.075
31-03-04	17	0	0	187	0	0	0	0	0	0	0	0	0	2.64
31-03-04	18	0	0	230	0	0	0	0	0	0	0	0	0	3.051667
